review_id,product_sku,star_rating,review_text,review_date,verified_purchase
PR-000234,LUMEN-HUB-MINI,2,"Three weeks in, the power drain won't hold a charge. Also, the noise cancellation microphone sounds muffled.",2025-10-19,True
PR-000235,LUMEN-HUB-MINI,5,"For the price, the setup works exactly as promised.",2025-01-15,True
PR-000236,LUMEN-BUDS-2,4,"Since yesterday, the buttons is surprisingly responsive. ???",2025-03-22,True
PR-000237,LUMEN-BUDS-2,2,"Not gonna lie, the bluetoooth forgets my device. Also, the app lags after every tap. Hope the next patch sorts it out.",2025-04-21,True
PR-000238,LUMEN-BUDS-2,3,"Sadly, the charging won't hold a charge. Expected better from Lumen.",2025-10-03,True
PR-000239,LUMEN-BUDS-2,1,"Quick update, the delivery wrong item was shipped. Expected better from Lumen.",2025-01-24,True
PR-000240,LUMEN-HUB-MINI,3,"Not gonna lie, the wifi drops the connection. Please fix this.",2026-03-26,True
PR-000241,LUMEN-WATCH-X,2,"Since yesterday, the screen became painfully slow.",2026-06-06,True
PR-000242,LUMEN-WATCH-X,4,"Sadly, the sound looks fantastic.",2026-04-22,True
PR-000243,LUMEN-BUDS-2,4,"Sadly, the connection feels premium.",2025-10-17,True
PR-000244,LUMEN-BUDS-2,5,"For the price, the setup was easy to set up.",2025-01-28,True
PR-000245,LUMEN-WATCH-X,3,"I love how this feels premium, but the sound noise cancellation got worse. Please fix this.",2025-03-14,True
PR-000246,LUMEN-HUB-MINI,2,"Three weeks in, the charging won't hold a charge. This is getting old.",2025-10-12,True
PR-000247,LUMEN-HUB-MINI,2,"Since yesterday, the sync forgets my device. Also, the audio microphone sounds muffled. Expected better from Lumen.",2026-03-01,True
PR-000248,LUMEN-BUDS-2,4,"Not gonna lie, the microphone is surprisingly responsive.",2025-04-04,True
PR-000249,LUMEN-BUDS-2,5,"Three weeks in, the screen made my routine easier.",2025-01-15,False
PR-000250,LUMEN-BUDS-2,4,"For the price, the login is surprisingly responsive.",2025-04-27,True
PR-000251,LUMEN-WATCH-X,2,"Honestly, the firmwre freezes every few minutes.",2025-05-14,True
PR-000252,LUMEN-BUDS-2,1,"Quick update, the box box was damaged. Also, the battery life needs charging twice a day. This is getting old.",2025-01-31,False
PR-000253,LUMEN-HUB-MINI,3,"For the price, the login login never completes. Please fix this.",2025-09-09,True
PR-000254,LUMEN-BUDS-2,2,Love paying premium prices so the shipping arrived late. Please fix this.,2025-12-05,True
PR-000255,LUMEN-BUDS-2,1,"I love how this has excellent sound, but the microphone microphone sounds muffled. Also, the installation account linking fails. Expected better from Lumen.",2025-02-04,False
PR-000256,LUMEN-HUB-MINI,5,"Three weeks in, the firmware feels premium. Please fix this.",2025-06-26,True
PR-000257,LUMEN-BUDS-2,5,"Honestly, the power drain works exactly as promised.",2026-03-16,True
PR-000258,LUMEN-WATCH-X,5,"After the latest update, the setup has excellent sund. This is getting old.",2025-08-06,True
PR-000259,LUMEN-HUB-MINI,1,"Not gonna lie, the noise cancellation audio cuts out. Please fix this.",2025-12-31,True
PR-000260,LUMEN-WATCH-X,5,"For the price, the battery works exactly as promised.",2025-08-12,True
PR-000261,LUMEN-BUDS-2,3,"Siince yesterday, the bluetooth refuses to pair. This is getting old.",2025-07-29,True
PR-000262,LUMEN-BUDS-2,3,"Quick update, the power drain drains while idle.",2025-09-10,True
PR-000263,LUMEN-HUB-MINI,2,"Honestly, the microphone microphone sounds muffled.",2026-06-13,True
PR-000264,LUMEN-WATCH-X,3,"For the price, the shippinng package was already open. Also, the wifi won't sync. :/",2025-08-01,True
PR-000265,LUMEN-WATCH-X,2,"Not gonna lie, the box wronng item was shipped. Hope the next patch sorts it out.",2025-12-25,False
PR-000266,LUMEN-WATCH-X,2,"Honestly, the fit case scratches easily. Hope the next patch sorts it out.",2026-06-01,True
PR-000267,LUMEN-HUB-MINI,1,"Sadly, the firmware keeps crashing. Also, the battery dies before lunch. Hope the next patch sorts it out.",2025-07-03,False
PR-000268,LUMEN-BUDS-2,1,"Honestly, the wifi drops the connection. Also, the microphone noise cancellation got worse. Hope the next patch sorts it out.",2026-02-10,True
PR-000269,LUMEN-HUB-MINI,3,"Quick update, the connection works exactly as promised. Support, can you help?",2025-08-26,True
PR-000270,LUMEN-HUB-MINI,3,"Three weeks in, the firmware is surprisingly responsive. Would not recommend right now.",2026-02-28,True
PR-000271,LUMEN-HUB-MINI,1,"Honestly, the pairing won't sync. Would not recommend right now.",2025-08-01,False
PR-000272,LUMEN-BUDS-2,1,"Quick update, the pairing disconnects at random. Would not recommend right now.",2026-03-19,True
PR-000273,LUMEN-HUB-MINI,2,"Since yesterday, the performance became painfully slow. Also, the sync drops the connection. Support, can you help?",2026-04-27,False
PR-000274,LUMEN-WATCH-X,2,"I love how this is surprisingly responsive, but the pairing forgets my device.",2026-03-10,False
PR-000275,LUMEN-BUDS-2,3,"Honestly, the noise cancellation volume is too low. Please fix this. ugh",2025-12-09,True
PR-000276,LUMEN-BUDS-2,5,"Honestly, the battery is surprisingly responsive.",2025-12-31,True
PR-000277,LUMEN-BUDS-2,2,"Not gonna lie, the shipping arrrived late. This is getting old.",2025-09-26,True
PR-000278,LUMEN-WATCH-X,1,"Three weeks in, the charging needs chargng twice a day. Also, the microphone volume is too low. Also, the login setup loops forever.",2025-07-07,True
PR-000279,LUMEN-HUB-MINI,4,Exactly what I wanted: a device that microphone sounds muffled. This is getting old.,2025-03-15,True
PR-000280,LUMEN-BUDS-2,2,"After the latest update, the microphone audio cuts out.",2025-08-24,True
PR-000281,LUMEN-BUDS-2,3,"Sadly, the installation login never completes. Also, the power drain dies before lunch.",2025-08-01,True
PR-000282,LUMEN-HUB-MINI,2,"Since yesterday, the sound noise cancellation got worse. Hope the next patch sorts it out.",2025-01-25,True
PR-000283,LUMEN-HUB-MINI,5,"For the price, the power drain looks fantastic. Support, can you help?",2026-01-22,True
PR-000284,LUMEN-HUB-MINI,4,"I love how this looks fantastic, but the battery life dies before lunch!! Expected better from Lumen. :/",2025-08-05,True
PR-000285,LUMEN-HUB-MINI,2,"Honestly, the onboarding account linking fails. Please fix this.",2026-01-03,True
PR-000286,LUMEN-WATCH-X,5,"Since yesterday, the powr drain works exactly as promised. Would not recommend right now.",2026-04-19,True
PR-000287,LUMEN-BUDS-2,1,"Honestly, the fit case scratches easily. Also, the noise cancellation sound crackles. Also, the bluetooth disconnects at random. Would not recommend right now.",2026-06-12,True
PR-000288,LUMEN-BUDS-2,2,"For the price, the power drain barely lasts 3 hours. Expected better from Lumen.",2026-05-06,False
PR-000289,LUMEN-BUDS-2,1,"Since yesterday, the volume sound crackles. Also, the battery drains while idle. Hope the next patch sorts it out.",2026-01-31,True
PR-000290,LUMEN-HUB-MINI,3,"I love how this is surprisingly responsive, but the charging won't hold a charge. Also, the screen keeps crashing. Also, the box package was already open. Expected better from Lumen.",2025-09-01,True
PR-000291,LUMEN-BUDS-2,3,"Sadly, the charrging barely lasts 4 hours. Expected better from Lumen.",2025-11-04,True
PR-000292,LUMEN-BUDS-2,1,"Honestly, the sound microphone sounds muffled. Also, the case fit is uncomfortable. :/",2025-01-27,False
PR-000293,LUMEN-BUDS-2,4,"For the price, the box package was already open. Also, the wifi forgets my device. Expected better from Lumen.",2026-04-17,True
PR-000294,LUMEN-BUDS-2,2,"For the price, the package box was damaged.",2025-12-04,True
PR-000295,LUMEN-WATCH-X,4,"Not gonna lie, the pairing made my routtine easier. :/",2025-03-09,True
PR-000296,LUMEN-WATCH-X,3,"Not gonna lie, the battery needs charging twice a day.",2025-10-23,True
PR-000297,LUMEN-WATCH-X,5,"Three weeks in, the charge works exactly as promised. Expected better from Lumen.",2026-01-26,True
PR-000298,LUMEN-HUB-MINI,2,"I love how this made my routine easier, but the bluetooth won't sync. Support, can you help?",2026-05-27,True
PR-000299,LUMEN-WATCH-X,3,"For the price, the power drain barely lasts 2 hours. Support, can you help?",2025-10-07,True
PR-000300,LUMEN-HUB-MINI,3,"Sadly, the battery barely lasts 5 hours.",2025-09-18,True
PR-000301,LUMEN-HUB-MINI,2,"Sadly, the chargiing barely lasts 4 hours. Please fix this.",2025-09-27,True
PR-000302,LUMEN-HUB-MINI,5,"Honestly, the wifi works exactly as promised. This is getting old.",2026-05-05,False
PR-000303,LUMEN-HUB-MINI,1,"Not gonna lie, the screen hurts after an hour. Would not recommend right now.",2025-06-14,True
PR-000304,LUMEN-WATCH-X,3,"Three weeks in, the fit works exactly as promised. Hope the next patch sorts it out.",2025-07-09,True
PR-000305,LUMEN-BUDS-2,5,"Quick update, the fit works exactly as promised. This is getting old.",2025-09-25,True
PR-000306,LUMEN-HUB-MINI,2,"Sadly, the fit screen is hard to read. Hope the next patch sorts it out.",2025-09-09,True
PR-000307,LUMEN-HUB-MINI,2,"For the price, the battery barely lasts 5 hours. Also, the app became painfully slow. Also, the buttons case scratches easily. This is getting old.",2025-11-04,True
PR-000308,LUMEN-BUDS-2,1,"I love how this has excellent sound, but the firmware freezes every few minutes. Please fix this.",2025-03-02,True
PR-000309,LUMEN-BUDS-2,1,"Sadly, the bluetooth refuses to pair. This is getting old.",2026-03-15,True
PR-000310,LUMEN-WATCH-X,2,"Honestly, the battery drains while idle...",2025-03-22,True
PR-000311,LUMEN-BUDS-2,3,"Since yesterday, the bluetooth disconnects at random. Also, the account onboarding is broken. Expected better from Lumen.",2025-11-14,True
PR-000312,LUMEN-BUDS-2,1,"I love how this has excellent sound, but the sync disconnects at random. Please fix this.",2026-02-13,True
PR-000313,LUMEN-BUDS-2,2,"Quick update, the screen lags after every tap.",2026-05-12,True
PR-000314,LUMEN-BUDS-2,3,"I love how this fits perfectly, but the pairing refuses to pair. :/",2026-02-15,True
PR-000315,LUMEN-HUB-MINI,3,"Quick update, the fit was easy to set up.",2025-02-02,False
PR-000316,LUMEN-HUB-MINI,2,"Three weeks in, the shipping box was damaged.",2026-05-23,True
PR-000317,LUMEN-WATCH-X,3,"I love how this made my routine easier, but the battery needs charging twice a day. Expected better from Lumen.",2025-07-15,False
PR-000318,LUMEN-WATCH-X,1,"For the price, the connection won't sync. Would not recommend right now.",2025-09-09,True
PR-000319,LUMEN-HUB-MINI,1,"Honestly, the account account linking fails. Support, can you help?",2026-06-25,False
PR-000320,LUMEN-BUDS-2,2,"For the price, the replacement replacement never came. Also, the wifi won't sync. Expected better from Lumen.",2025-03-01,True
PR-000321,LUMEN-BUDS-2,2,"Not gonna lie, the connection refuses to pair. Also, the volue audio cuts out.",2026-03-25,False
PR-000322,LUMEN-HUB-MINI,2,"Honestly, the battery life drains while idle. This is getting old.",2025-11-28,True
PR-000323,LUMEN-BUDS-2,5,"Since yesterday, the interface is surprisingly responsive. Please fix this.",2025-02-02,True
PR-000324,LUMEN-BUDS-2,1,"Sadly, the shipping replacement never came.",2026-04-01,True
PR-000325,LUMEN-HUB-MINI,2,"Not gonna lie, the interface lags after every tap!!",2026-06-30,True
PR-000326,LUMEN-BUDS-2,2,"Sadly, the wifi drops the connection. Support, can you help?",2026-03-21,True
PR-000327,LUMEN-BUDS-2,4,"After the latest update, the onboarding made my routine easier. Please fix this.",2025-11-29,True
PR-000328,LUMEN-BUDS-2,3,"Three weeks in, the package replacement never came.",2026-02-26,True
PR-000329,LUMEN-WATCH-X,1,"I love how this has excellent sound, but the battery life won't hold a charge. Also, the sync won't sync.",2026-05-06,True
PR-000330,LUMEN-BUDS-2,1,"Sadly, the power drain drains while idle. Please fix this.",2025-10-11,True
PR-000331,LUMEN-HUB-MINI,3,"I love how this looks fantastic, but the screen case scratches easily.",2026-02-09,True
PR-000332,LUMEN-BUDS-2,1,"Not gonna lie, the replacement replacement never came.",2026-04-16,True
PR-000333,LUMEN-BUDS-2,4,"Since yesterday, the pairing has excellent sound.",2025-02-17,True
PR-000334,LUMEN-HUB-MINI,2,"I love how this made my rouine easier, but the firmware keeps crashing. Please fix this.",2026-02-16,True
PR-000335,LUMEN-BUDS-2,5,"Not gonna lie, the firmware has excellent sound.",2025-10-22,True
PR-000336,LUMEN-HUB-MINI,5,"Sadly, the connection feels premium. Expected better from Lumen.",2026-03-15,True
PR-000337,LUMEN-HUB-MINI,3,"After the latest update, the design buttons feel cheap. Support, can you help?",2025-05-20,True
PR-000338,LUMEN-BUDS-2,3,"Five stars for making sure the account setup loops forever. Just kiding. Also, the interface became painfully slow.",2025-01-20,True
PR-000339,LUMEN-BUDS-2,5,"For the price, the design is surprisingly responsive.",2025-10-23,True
PR-000340,LUMEN-HUB-MINI,4,"After the latest update, the audio feels premium. Expected better from Lumen.",2025-06-16,True
PR-000341,LUMEN-BUDS-2,1,"Honestly, the installation login never completes. Also, the firmware lags after every tap. This is getting old.",2026-06-22,True
PR-000342,LUMEN-WATCH-X,2,"For the price, the noise cancellation audio cuts out. Expected better from Lumen.",2026-02-11,True
PR-000343,LUMEN-WATCH-X,2,"Quick update, the interface stutters constantly. Also, the design fit is uncomfortable. This is getting old.",2026-03-31,True
PR-000344,LUMEN-HUB-MINI,3,"For the price, the setup setup loops foreverr.",2026-03-06,True
PR-000345,LUMEN-HUB-MINI,4,"After the latest update, the connection looks fantastic.",2026-03-21,True
PR-000346,LUMEN-BUDS-2,1,"Since yesterday, the onboarding instructions are confusing... This is getting old.",2026-05-17,True
PR-000347,LUMEN-BUDS-2,3,"I love how this feels premium, but the logn onboarding is broken. Also, the screen stutters constantly. Also, the design fit is uncomfortable.",2025-11-24,True
PR-000348,LUMEN-BUDS-2,1,"I love how this is surprisingly responsive, but the installation instructions are confusing.",2025-07-28,True
PR-000349,LUMEN-BUDS-2,3,"Sadly, the noise cancellation volume is too low!! Would not recommend right now.",2026-05-17,True
PR-000350,LUMEN-HUB-MINI,1,"Honestly, the charge barely lasts 4 hours. Also, the interface stutters constantly. Hope the next patch sorts it out. :/",2026-01-24,True
PR-000351,LUMEN-WATCH-X,5,"Not gonna lie, the installation was easy to set up.",2025-07-16,True
PR-000352,LUMEN-HUB-MINI,4,"Not gonna lie, the noise cancellation volume is too low. Please fix this.",2026-02-14,True
PR-000353,LUMEN-WATCH-X,2,"Honestly, the replacement arrived late. Please fix this.",2026-03-11,True
PR-000354,LUMEN-WATCH-X,3,"I love how this works exactly as promised, but the volume sound crackles. Also, the pairing won't sync.",2025-05-06,True
PR-000355,LUMEN-BUDS-2,1,"Sadly, the wifi refuses to pair. Also, the noise cancellation audio cuts out. Hope the next patch sorts it out.",2025-01-10,True
PR-000356,LUMEN-BUDS-2,1,"I love how this fits perfectly, but the replacement arrived late. Also, the wifi drops the connection. Expected better from Lumen. :/",2026-04-30,True
PR-000357,LUMEN-HUB-MINI,3,"Thhree weeks in, the battery life dies before lunch.",2025-03-14,False
PR-000358,LUMEN-WATCH-X,5,"Sadly, the setup looks fantastic. This is getting old.",2025-02-19,True
PR-000359,LUMEN-WATCH-X,4,"Honestly, the design has excellent sound. Expected better from Lumen.",2025-01-21,True
PR-000360,LUMEN-BUDS-2,1,"Since yesterday, the connection disconnects at random.",2025-12-11,False
PR-000361,LUMEN-HUB-MINI,1,"I love how this was easy to set up, but the screen freezes every few minutes. Wold not recommend right now.",2026-03-03,True
