review_id,platform,star_rating,review_text,app_version,review_date
AR-000265,android,5,"For the price, the audio was easy to set up. Please fix this.",5.4.0,2025-08-29
AR-000266,android,2,"Since yesterday, the pairing disconnects at random. :/",5.5.0,2026-02-16
AR-000267,ios,2,"Three weeks in, the screen lags after every tap... Also, the power drain won't hold a charge. Support, can you help?",5.5.0,2026-05-11
AR-000268,android,3,"Since yesterday, the power drain needs charging twice a day. Expected better from Lumen.",5.4.0,2025-06-21
AR-000269,ios,2,"I love how this made my routine easier, but the performance lags after every tap. Support, can you help?",5.4.2,2025-12-20
AR-000270,ios,2,"After the latest update, the battery needs charging twice a day. Hope the next patch sorts it out.",5.4.0,2025-07-16
AR-000271,android,5,"After the latest update, the microphone has excellent sound.",5.4.2,2025-12-17
AR-000272,ios,5,"After the latest update, the firmware fits perfectly. Support, can you help?",5.4.2,2025-11-08
AR-000273,android,2,"I love how this feels premium, but the battery dies before lunch. Support, can you help?",5.3.2,2025-02-15
AR-000274,ios,3,"Not gonna lie, the firmware freezes every few minutess. Expected better from Lumen.",5.3.2,2025-03-14
AR-000275,android,3,"Three weeks in, the bluetooth drops the connection... Expected better from Lumen.",5.3.2,2025-02-20
AR-000276,android,1,"Honestly, the volume audio cuts out. Please fix this.",5.4.2,2025-10-13
AR-000277,ios,5,"Honestly, the audio was easy to set up.",5.5.0,2026-05-12
AR-000278,ios,4,"I love how this made my routine easier, but the firmware lags after every tap.",5.4.2,2025-12-03
AR-000279,android,4,"After the latest update, the battery life is surprisingly responsive. Hope the next patch sorts it out.",5.4.2,2025-10-07
AR-000280,android,2,"I love how this has excellent sound, but the performance lags after every tap. This is getting old.",5.3.2,2025-02-16
AR-000281,android,5,"Three weeks in, the app is surprisingly responsive. Would not recommend right now.",5.5.0,2026-02-04
AR-000282,ios,3,"Sadly, the login account linking fails!!",5.4.0,2025-07-19
AR-000283,ios,3,"Quick update, the battery needs charging twice a day.",5.4.2,2025-10-23
AR-000284,android,2,"Not gonna lie, the battery life won't hold a charge.",5.3.2,2025-02-03
AR-000285,ios,3,"Since yesterday, the login instructions are confusing. This is getting old.",5.3.2,2025-03-09
AR-000286,ios,3,"I love how this made my routine easier, but the login account linking fails. Hope the next patch sorts it out.",5.4.0,2025-08-17
AR-000287,ios,2,"Sadly, the login onboarding is broken. Also, the app freezes every few minutes.",5.5.0,2026-04-23
AR-000288,android,3,"I love how this has excellent sound, but the fit hurts after an hour. Support, can you help?",5.3.2,2025-06-13
AR-000289,ios,3,"I love how this feels premium, but the power drain dies before lunch. Also, the installlation onboarding is broken.",5.3.2,2025-01-26
AR-000290,android,1,"Sadly, the pairing won't sync. Would not recommend right now.",5.3.2,2025-02-13
AR-000291,ios,3,"For the pricce, the microphone sound crackles. This is getting old.",5.5.0,2026-04-24
AR-000292,android,1,"Sadly, the battery life barely lasts 2 hours.",5.4.2,2026-01-06
AR-000293,android,2,"I love how this feels premium, but the power drain dies before lunch. Also, the sound sound crackles. This is getting old.",5.3.2,2025-05-10
AR-000294,ios,5,"Sadly, the buttons looks fantastic. Support, can you help?",5.5.0,2026-04-16
AR-000295,android,1,"Three weeks in, the interface keeps crashing!! Would not recommend right now.",5.4.0,2025-06-17
AR-000296,android,2,"Since yesterday, the volume sound crackles. Would not recommend right now.",5.4.0,2025-08-09
AR-000297,ios,1,"Not gonna lie, the setup setup loops forever.",5.3.2,2025-02-01
AR-000298,android,2,"After the latest update, the screen buttons feel cheap. Support, can you help? ???",5.5.0,2026-03-21
AR-000299,ios,1,"Since yesterday, the chare won't hold a charge. Also, the screen stutters constantly. Hope the next patch sorts it out.",5.5.0,2026-05-01
AR-000300,ios,3,"I love how this is surprisingly responsive, but the pairing refuses to pair.",5.5.0,2026-03-20
AR-000301,android,3,"Quick update, the bluetooth won't sync. Also, the onboarding account linking fails.",5.4.2,2025-12-26
AR-000302,android,3,"Not gonna lie, the bluetooth disconnects at random. Please fix this.",5.5.0,2026-02-02
AR-000303,ios,3,"Three weeks in, the sync disconnects at ranom.",5.3.2,2025-03-03
AR-000304,ios,3,"Since yesterday, the charge barely lasts 6 hours!! Also, the design case scratches easily.",5.4.0,2025-08-04
AR-000305,ios,1,"Three weekks in, the battery life drains while idle... #notimpressed",5.3.2,2025-05-21
AR-000306,android,3,"I love how this is surprisingly responsive, but the bluetooth forgets my device. Please fix this.",5.5.0,2026-03-29
AR-000307,ios,1,"Three weeks in, the screen case scratches easily. Also, the interface freezes every few minutes. Also, the sync drops the connection. Please fix this.",5.4.2,2026-01-09
AR-000308,ios,2,"For the price, the screen hurts after an hour. Also, the microphonne sound crackles. Would not recommend right now.",5.5.0,2026-06-05
AR-000309,android,4,"Three weeks in, the battery was easy to set up.",5.4.0,2025-09-10
AR-000310,ios,5,"Three weeks in, the interface made my rouutine easier. Support, can you help?",5.4.0,2025-06-25
AR-000311,android,1,"Since yesterday, the firmware freezes every few minutes. Hope the next patch sorts it out.",5.3.2,2025-01-22
AR-000312,ios,3,"Honestly, the wifi forgets my device. This is getting old.",5.5.0,2026-04-01
AR-000313,ios,2,"Honestly, the charging needs charging twice a day. This is getting old.",5.5.0,2026-05-13
AR-000314,ios,3,"Sadly, the performance became painfully slow.",5.3.2,2025-04-28
AR-000315,android,4,"Not gonna lie, the volume microphone sounds muffled. Would not recommeend right now.",5.3.2,2025-01-21
AR-000316,ios,1,"Amazing job, Lumen—now my volume microphone sounds muffled. Would not recommend right now.",5.4.0,2025-08-04
AR-000317,android,1,"Quick update, the sound volume is too low. Also, the setup instructions are confusing. Support, can you help?",5.4.2,2025-10-11
AR-000318,android,3,"For the price, the setup onboaarding is broken. Also, the sync disconnects at random. This is getting old.",5.4.0,2025-09-26
AR-000319,android,2,"Not gonna lie, the case screen is hard to read. Support, can you help?",5.4.2,2025-10-25
AR-000320,ios,1,"Honestly, the power drain dies before lunch. Also, the firmware stutters constantly. Support, can you help?",5.4.0,2025-09-30
AR-000321,android,2,"Not gonna lie, the audio microphone sounds muffled. Hope the next patch sorts it out.",5.3.2,2025-04-30
AR-000322,ios,3,"I love how this fits perfectly, but the buttons case scratches easily. Also, the bluetooth drops the connection. Would not recommend right now.",5.5.0,2026-03-26
AR-000323,android,2,"For the price, the app keeps crashing. Hope the next patch sorts it out.",5.3.2,2025-01-13
AR-000324,android,4,"Honestlyy, the screen screen is hard to read. Support, can you help?",5.3.2,2025-02-05
AR-000325,android,2,"Honestly, the firmware lags after every tap...",5.4.2,2026-01-21
AR-000326,android,2,"For the price, the noise cancellation sound crackles. Expected better from Lumen.",5.5.0,2026-02-20
AR-000327,ios,2,"Quick update, the battery life barely lasts 2 hours. Also, the wifi drops the connetion. Please fix this.",5.5.0,2026-03-29
AR-000328,android,2,"Quick update, the screen buttons feel cheap. Would not recommend right now.",5.4.0,2025-07-07
AR-000329,android,1,"Since yesterday, the setup setup loops forever. Also, the performance became painfully slow. Support, can you help? #notimpressed",5.3.2,2025-03-31
AR-000330,ios,2,"I love how this has excellent sound, but the battery life dies before lunch. Hope the next patch sorts it out. ???",5.4.0,2025-07-10
AR-000331,android,4,"Quick update, the sound was easy to set up!! Hope the next patch sorts it out.",5.4.2,2026-01-05
AR-000332,ios,4,"After the latest update, the noise cancellation volume is too low.",5.3.2,2025-04-30
AR-000333,android,5,"Sadly, the battery has ecellent sound. This is getting old.",5.4.2,2025-10-15
AR-000334,android,1,"Exactly what I wanted: a device that drains while idle. Also, the design case scratches easily. ugh",5.5.0,2026-02-09
AR-000335,android,3,"Quick update, the charging fits perfectly... Please fix this.",5.4.2,2025-10-02
AR-000336,ios,4,"Not gonna lie, the charging fits perfectly.",5.4.2,2025-11-22
AR-000337,ios,2,"Honestly, the installation setup loops forever.",5.3.2,2025-01-23
AR-000338,android,2,"Quick update, the audio volume is too low. Also, the wifi forgets my device. Expected better from Lumen.",5.5.0,2026-05-16
AR-000339,ios,3,"Sadly, the charge feels premium. Please fix this.",5.3.2,2025-03-23
AR-000340,android,1,"Since yesterday, the design case scratches easily. Also, the battery life barely lasts 2 hours. Expected better from Lumen.",5.3.2,2025-05-08
AR-000341,ios,4,"Sadly, the design fits perfectly.",5.4.2,2025-12-28
AR-000342,ios,4,"Since yesterday, the app has excellent sound. Hope the next patch sorts it out.",5.5.0,2026-05-16
AR-000343,android,1,"Honestly, the setup instruuctions are confusing.",5.4.0,2025-08-19
AR-000344,ios,2,"Honestly, the design buttons feel cheap. Also, the screen freezes every few minutes. Please fix this.",5.3.2,2025-03-13
AR-000345,ios,2,"I love how this fits perfectly, but the microphone audio cuts out. Also, the screen freezes every few minutes. Also, the buttons fit is uncomfortable. Support, can you help?",5.3.2,2025-03-05
AR-000346,ios,2,"For the price, the screen case scratches easily. Also, the sound microphone sounds muffled. ???",5.4.0,2025-09-14
AR-000347,ios,4,"Since yesterday, the volume works exactly as promised. This is getting old.",5.5.0,2026-03-09
AR-000348,ios,2,"Three weeks in, the installation setup loops forever. Please fix this.",5.4.2,2025-12-25
AR-000349,android,1,"Three weeks in, the performance keeps crashing. Also, the charge dies before lunch.",5.3.2,2025-02-23
AR-000350,android,4,"For the price, the power drain barely lasts 6 hours. This is getting old.",5.4.0,2025-08-01
AR-000351,ios,4,"For the price, the charging made my routine easier. Please fix this.",5.4.2,2025-11-17
AR-000352,ios,1,"I love how this has excellent sound, but the battery life drains while idle. Also, the interface freezes every few minutes.",5.4.0,2025-07-31
AR-000353,android,2,"Since yesterday, the firmware lags after every tap.",5.5.0,2026-03-17
AR-000354,android,4,"Sadly, the sound looks fantastic. Expected better from Lumen.",5.3.2,2025-04-16
AR-000355,ios,1,"Since yesterday, the bluetooth forgets my device. Support, can you help?",5.3.2,2025-05-13
AR-000356,android,5,"Three weeks in, the app looks fantastic. This is getting old.",5.4.2,2025-11-12
AR-000357,android,2,"Honestly, the audio volume is too low. Expected better from Lumen.",5.3.2,2025-01-24
AR-000358,ios,2,"Not gonna lie, the microphone sound crackles. Support, can you help?",5.5.0,2026-06-11
AR-000359,android,1,"After the latest update, the performance stutters constantly. Also, the connection disconnects at random.",5.3.2,2025-02-09
AR-000360,ios,1,"I love how this feels premium, but the performance became painfully slow. Also, the setup instructions are confusing.",5.3.2,2025-03-02
AR-000361,ios,2,"After the latest update, the blueooth disconnects at random!! Support, can you help?",5.4.2,2025-10-25
AR-000362,android,1,"Honestly, the noise cancellation volume is too low.",5.5.0,2026-03-15
AR-000363,ios,3,"Three weeeks in, the charging was easy to set up.",5.3.2,2025-03-29
AR-000364,android,3,"For the price, the audio adio cuts out.",5.5.0,2026-06-28
AR-000365,ios,3,"I love how this has excellent sound, but the power drain needs charging twice a day. This is getting old.",5.4.2,2026-01-18
AR-000366,android,1,"Sadly, the performance stutters connstantly.",5.4.2,2025-11-08
AR-000367,android,2,"I love how this fits perfectly, but the charging drains while idle.",5.4.0,2025-06-29
AR-000368,android,4,"Three weeks in, the screen has excellent sound...",5.5.0,2026-06-19
AR-000369,ios,2,"Quick update, the design buttons feel cheap. Also, the app freezes every few minutes.",5.5.0,2026-02-19
AR-000370,android,1,"Since yesterday, the pairing refuses to pair. Also, the power drain barely lasts 5 hours.",5.4.2,2026-01-09
AR-000371,android,4,"Quick update, the performance has excellent sound.",5.4.2,2025-11-29
AR-000372,android,5,"Sady, the sync works exactly as promised. Hope the next patch sorts it out.",5.5.0,2026-02-07
AR-000373,ios,1,"Sadly, the charge dies before lunch. Also, the screen buttons feel cheap.",5.4.0,2025-06-15
AR-000374,android,1,"After the latest update, the installation instructions are confusing. Expected better from Lumen.",5.5.0,2026-06-04
AR-000375,ios,2,"Since yesterday, the microphone microphone sounds muffled. Hope the next patch sorts it out.",5.5.0,2026-03-13
AR-000376,ios,2,"Sadly, the interface keeps crashing. Also, the connection drops the connection. Would not recommend right now.",5.3.2,2025-01-30
AR-000377,android,4,"I love how this feels premium, but the power drain dies before lunch.",5.3.2,2025-01-09
AR-000378,ios,1,"Love paying premium prices so the battery life drains while idle. Also, the sound audio cuts out.",5.3.2,2025-05-23
AR-000379,android,1,"Sadly, the pairing drops the connection. This is getting old.",5.4.0,2025-09-28
AR-000380,ios,4,"Since yesterday, the fit made my routine easier. Support, can you help?",5.4.0,2025-08-06
AR-000381,ios,1,"Sadly, the onboarding onboarding is broken. Please fix this.",5.5.0,2026-04-16
