record_id,source,date,product_sku,star_rating,text,clean_text,vader_base_compound,vader_compound,vader_sentiment,topic,month,severity,period,analysis_sentiment,simulated_post_fix_sentiment
PR-001799,product_reviews,2025-11-17,LUMEN-HUB-MINI,1.0,"Honestly, the box replacement never came. Also, the battery needs charging twice a day. Expected better from Lumen.",honestly box replacement not came_NEG also battery needs charging twice day expected better from lumen,0.7096,0.7096,positive,Battery & charging,2025-11-01,0.0,before,0.7096,
PR-001813,product_reviews,2025-11-03,LUMEN-BUDS-2,2.0,"Not gonna lie, the battery drains while idle. Would not recommend right now.",not gonna_NEG lie_NEG battery drains while idle would not recommend_NEG right_NEG now_NEG,-0.2755,-0.6155,negative,Battery & charging,2025-11-01,0.6155,before,-0.6155,
PR-001825,product_reviews,2025-11-06,LUMEN-BUDS-2,4.0,"Sadly, the power drain drains while idle. This is getting old.",sadly power drain drains while idle getting old,-0.4215,-0.7615000000000001,negative,Battery & charging,2025-11-01,0.7615000000000001,before,-0.7615000000000001,
PR-001877,product_reviews,2026-01-19,LUMEN-WATCH-X,4.0,"I love how this made my routine easier, but the charge dies before lunch. Support, can you help?",i love made routine easier charge dies before lunch support can you help,0.891,0.5509999999999999,positive,Battery & charging,2026-01-01,0.0,before,0.5509999999999999,
PR-001894,product_reviews,2025-12-23,LUMEN-WATCH-X,3.0,"Not gonna lie, the battery life fits perfectly...",not gonna_NEG lie_NEG battery life fits perfectly,0.6369,0.6369,positive,Battery & charging,2025-12-01,0.0,before,0.6369,
PR-001902,product_reviews,2025-12-25,LUMEN-HUB-MINI,3.0,"Not gonna lie, the charging won't hold a charge.",not gonna_NEG lie_NEG charging will not hold_NEG charge_NEG,0.0,-0.34,negative,Battery & charging,2025-12-01,0.34,before,-0.34,
PR-001937,product_reviews,2026-01-13,LUMEN-WATCH-X,2.0,"Three weeks in, the charge needs charging twice a day. Also, the audio microphone sounds muffled.",three weeks charge needs charging twice day also audio microphone sounds muffled,0.0,-0.34,negative,Battery & charging,2026-01-01,0.34,before,-0.34,
PR-001950,product_reviews,2025-12-23,LUMEN-WATCH-X,4.0,"After the latest update, the charging is surprisingly responsive.",latest update charging surprisingly responsive,0.5719,0.23189999999999994,positive,Battery & charging,2025-12-01,0.0,before,0.23189999999999994,
PR-001952,product_reviews,2026-01-28,LUMEN-WATCH-X,1.0,"For the price, the battery life barely lasts 5 hours. Expected better from Lumen.",price battery life barely lasts hours expected better from lumen,0.4404,0.10039999999999999,positive,Battery & charging,2026-01-01,0.0,before,0.10039999999999999,
PR-001956,product_reviews,2025-12-14,LUMEN-WATCH-X,2.0,"After the latest update, the sync forgets my device. Also, the battery life won't hold a charge. Support, can you help?",latest update sync forgets device also battery life will not hold_NEG charge_NEG support can you help,0.6597,-0.36030000000000006,negative,Battery & charging,2025-12-01,0.36030000000000006,before,-0.36030000000000006,
PR-001995,product_reviews,2025-12-04,LUMEN-BUDS-2,3.0,"Three weeks in, the charge dies before lunch. Support, can you help?",three weeks charge dies before lunch support can you help,0.6597,0.31969999999999993,positive,Battery & charging,2025-12-01,0.0,before,0.31969999999999993,
PR-002003,product_reviews,2026-01-11,LUMEN-WATCH-X,3.0,"Quick update, the battery won't hold a charge. Also, the design buttons feel cheap. Support, can you help?",quick update battery will not hold_NEG charge_NEG also design buttons feel cheap support can you help,0.6597,-0.020300000000000096,neutral,Battery & charging,2026-01-01,0.020300000000000096,before,-0.020300000000000096,
PR-002011,product_reviews,2025-11-11,LUMEN-BUDS-2,2.0,"Sadly, the battery life barely lasts 6 hours. Also, the box arrived late.",sadly battery life barely lasts hours also box arrived late,-0.4215,-1.0,negative,Battery & charging,2025-11-01,1.0,before,-1.0,
PR-002036,product_reviews,2025-11-28,LUMEN-BUDS-2,3.0,"Three weeks in, the charge drains while idle!! Hope the next patch sorts it out.",three weeks charge drains while idle hope next patch sorts out,0.5399,0.19990000000000002,positive,Battery & charging,2025-11-01,0.0,before,0.19990000000000002,
PR-002056,product_reviews,2025-12-25,LUMEN-BUDS-2,3.0,"I love how this looks fantastic, but the charging drains while idle.",i love looks fantastic charging drains while idle,0.5994,0.2594,positive,Battery & charging,2025-12-01,0.0,before,0.2594,
PR-002080,product_reviews,2025-12-22,LUMEN-BUDS-2,1.0,"For the price, the battery dies before lunch. Would not recommend right now.",price battery dies before lunch would not recommend_NEG right_NEG now_NEG,-0.2755,-0.6155,negative,Battery & charging,2025-12-01,0.6155,before,-0.6155,
PR-002084,product_reviews,2026-01-17,LUMEN-WATCH-X,2.0,"I love how this made my routine easier, but the battery life barely lasts 4 houurs. Also, the sync refuses to pair.",i love made routine easier battery life barely lasts houurs also sync refuses pair,0.5423,-0.13770000000000004,negative,Battery & charging,2026-01-01,0.13770000000000004,before,-0.13770000000000004,
PR-002094,product_reviews,2026-01-16,LUMEN-HUB-MINI,1.0,"For the price, the bluetooth forgets my device. Also, the charging barely lasts 6 hours. This is getting old.",price bluetooth forgets device also charging barely lasts hours getting old,0.0,-0.68,negative,Battery & charging,2026-01-01,0.68,before,-0.68,
PR-002112,product_reviews,2026-01-04,LUMEN-BUDS-2,1.0,"Quick update, the battery drains while idle. This is getting old.",quick update battery drains while idle getting old,0.0,-0.34,negative,Battery & charging,2026-01-01,0.34,before,-0.34,
PR-002116,product_reviews,2025-11-05,LUMEN-HUB-MINI,3.0,"I love how this made my routine easier, but the power drain needs charging twice a day. Hope the next patch sorts it out.",i love made routine easier power drain needs charging twice day hope next patch sorts out,0.81,0.81,positive,Battery & charging,2025-11-01,0.0,before,0.81,
PR-002119,product_reviews,2026-01-04,LUMEN-BUDS-2,2.0,"Quiick update, the battery won't hold a charge.",quiick update battery will not hold_NEG charge_NEG,0.0,-0.34,negative,Battery & charging,2026-01-01,0.34,before,-0.34,
PR-002131,product_reviews,2026-01-12,LUMEN-HUB-MINI,5.0,"Quick update, the charge feels premium.",quick update charge feels premium,0.0,0.0,neutral,Battery & charging,2026-01-01,-0.0,before,0.0,
PR-002134,product_reviews,2025-12-28,LUMEN-WATCH-X,2.0,"Honestly, the battery life dies before lunch. Please fix this.",honestly battery life dies before lunch please fix,0.6486,0.30859999999999993,positive,Battery & charging,2025-12-01,0.0,before,0.30859999999999993,
PR-002189,product_reviews,2025-12-10,LUMEN-HUB-MINI,4.0,"Since yesterday, the power drain feels premium. Please fix this. #notimpressed",since yesterday power drain feels premium please fix notimpressed,0.3182,0.3182,positive,Battery & charging,2025-12-01,0.0,before,0.3182,
PR-002195,product_reviews,2025-11-14,LUMEN-BUDS-2,2.0,"Sadly, the charging barely lasts 2 hours. Also, the screen stutters constantly.",sadly charging barely lasts hours also screen stutters constantly,-0.5859,-1.0,negative,Battery & charging,2025-11-01,1.0,before,-1.0,
PR-002212,product_reviews,2025-12-13,LUMEN-HUB-MINI,2.0,"Three weeks in, the power drain barely lasts 3 hours... Would not recommend right now.",three weeks power drain barely lasts hours would not recommend_NEG right_NEG now_NEG,-0.2755,-0.6155,negative,Battery & charging,2025-12-01,0.6155,before,-0.6155,
PR-002218,product_reviews,2026-01-15,LUMEN-WATCH-X,3.0,"Not gonna lie, the battery life draiins while idle. Please fix this.",not gonna_NEG lie_NEG battery life draiins while idle please fix,0.3182,0.3182,positive,Battery & charging,2026-01-01,0.0,before,0.3182,
PR-002227,product_reviews,2025-11-24,LUMEN-WATCH-X,3.0,"Quick update, the battery drains while idle. Also, the connection drops the connection.",quick update battery drains while idle also connection drops connection,0.0,-0.68,negative,Battery & charging,2025-11-01,0.68,before,-0.68,
PR-002229,product_reviews,2025-12-07,LUMEN-HUB-MINI,3.0,"Since yesterday, the firmware became painfully slow. Also, the battery life needs charging twice a day.",since yesterday firmware became painfully slow also battery life needs charging twice day,-0.5267,-0.8667,negative,Battery & charging,2025-12-01,0.8667,before,-0.8667,
PR-002233,product_reviews,2025-12-22,LUMEN-BUDS-2,3.0,"I love how this made my routine easier, but the sync refuses to pair. Also, the charge needs charging twice a day.",i love made routine easier sync refuses pair also charge needs charging twice day,0.5423,0.20229999999999998,positive,Battery & charging,2025-12-01,0.0,before,0.20229999999999998,
PR-002241,product_reviews,2026-01-28,LUMEN-BUDS-2,2.0,"Honestly, the battery life made my routine easier. Support, can you help?",honestly battery life made routine easier support can you help,0.8807,0.8807,positive,Battery & charging,2026-01-01,0.0,before,0.8807,
PR-002247,product_reviews,2026-01-07,LUMEN-WATCH-X,1.0,"After the latest update, the battery life won't hold a charge. This is getting old.",latest update battery life will not hold_NEG charge_NEG getting old,0.0,-0.68,negative,Battery & charging,2026-01-01,0.68,before,-0.68,
PR-002274,product_reviews,2026-01-08,LUMEN-BUDS-2,4.0,"Quick update, the charge looks fantastic.",quick update charge looks fantastic,0.5574,0.5574,positive,Battery & charging,2026-01-01,0.0,before,0.5574,
PR-002284,product_reviews,2025-12-27,LUMEN-BUDS-2,3.0,"After the latest update, the battery fits perfectly...",latest update battery fits perfectly,0.6369,0.2969,positive,Battery & charging,2025-12-01,0.0,before,0.2969,
PR-002315,product_reviews,2025-11-17,LUMEN-WATCH-X,4.0,"Since yesterday, the charge was easy to set up.",since yesterday charge easy set up,0.4404,0.4404,positive,Battery & charging,2025-11-01,0.0,before,0.4404,
PR-002326,product_reviews,2026-01-27,LUMEN-WATCH-X,4.0,"Three weeks in, the charging feels premium. ugh",three weeks charging feels premium ugh,-0.4215,-0.4215,negative,Battery & charging,2026-01-01,0.4215,before,-0.4215,
PR-002349,product_reviews,2025-12-19,LUMEN-HUB-MINI,4.0,"After the latest update, the charge is surprisingly responsive. Please fix this.",latest update charge surprisingly responsive please fix,0.7184,0.3784,positive,Battery & charging,2025-12-01,0.0,before,0.3784,
PR-002359,product_reviews,2026-01-21,LUMEN-BUDS-2,3.0,"Honestly, the onboarding onboarding is broken. Also, the battery life dies before lunch.",honestly onboarding onboarding broken also battery life dies before lunch,-0.0258,-0.7058000000000001,negative,Battery & charging,2026-01-01,0.7058000000000001,before,-0.7058000000000001,
PR-002367,product_reviews,2025-12-26,LUMEN-HUB-MINI,1.0,"Quick update, the power drain needs charging twice a day!! :/",quick update power drain needs charging twice day,-0.4559,-0.4559,negative,Battery & charging,2025-12-01,0.4559,before,-0.4559,
PR-002395,product_reviews,2025-12-07,LUMEN-WATCH-X,1.0,"Honestly, the power drain dies before lunch. Also, the audio microphone sounds muffled. Exected better from Lumen. :/",honestly power drain dies before lunch also audio microphone sounds muffled exected better from lumen,0.5423,-0.13770000000000004,negative,Battery & charging,2025-12-01,0.13770000000000004,before,-0.13770000000000004,
PR-002398,product_reviews,2025-11-14,LUMEN-HUB-MINI,4.0,"For the price, the charge was easy to set up.",price charge easy set up,0.4404,0.4404,positive,Battery & charging,2025-11-01,0.0,before,0.4404,
PR-002401,product_reviews,2026-01-28,LUMEN-WATCH-X,1.0,"Five stars for making sure the charging drains while idle. Just kidding. Also, the connection drops the connection.",five stars making sure charging drains while idle just kidding also connection drops connection,0.4019,-0.72,negative,Battery & charging,2026-01-01,0.72,before,-0.72,
PR-002407,product_reviews,2026-01-23,LUMEN-HUB-MINI,3.0,"After the latest update, the power drain drains while idle.",latest update power drain drains while idle,0.0,-0.68,negative,Battery & charging,2026-01-01,0.68,before,-0.68,
PR-002411,product_reviews,2026-01-24,LUMEN-BUDS-2,4.0,"Three weeks in, the charge looks fantastic.",three weeks charge looks fantastic,0.5574,0.5574,positive,Battery & charging,2026-01-01,0.0,before,0.5574,
PR-002425,product_reviews,2026-01-11,LUMEN-BUDS-2,1.0,"Sadly, the power drain drains while idle. ugh",sadly power drain drains while idle ugh,-0.6808,-1.0,negative,Battery & charging,2026-01-01,1.0,before,-1.0,
PR-002434,product_reviews,2025-12-18,LUMEN-BUDS-2,2.0,"Honestly, the charge barely lasts 2 hours!!",honestly charge barely lasts hours,0.555,0.21500000000000002,positive,Battery & charging,2025-12-01,0.0,before,0.21500000000000002,
PR-002449,product_reviews,2025-11-05,LUMEN-HUB-MINI,3.0,"After the latest update, the charging dies before lunch. Would not recommend right now.",latest update charging dies before lunch would not recommend_NEG right_NEG now_NEG,-0.2755,-0.9555,negative,Battery & charging,2025-11-01,0.9555,before,-0.9555,
PR-002486,product_reviews,2025-12-24,LUMEN-BUDS-2,4.0,"Three weeks in, the battery life feels premium.",three weeks battery life feels premium,0.0,0.0,neutral,Battery & charging,2025-12-01,-0.0,before,0.0,
PR-002492,product_reviews,2026-01-13,LUMEN-WATCH-X,2.0,"Amazing job, Lumen—now my battery life drains while idle. Hope the next patch sorts it out.",amazing job lumen now battery life drains while idle hope next patch sorts out,0.7717,0.43170000000000003,positive,Battery & charging,2026-01-01,0.0,before,0.43170000000000003,
PR-002506,product_reviews,2025-12-10,LUMEN-BUDS-2,3.0,"Not gonna lie, the power drain fits perfectly. Please fix this.",not gonna_NEG lie_NEG power drain fits perfectly please fix,0.7579,0.7579,positive,Battery & charging,2025-12-01,0.0,before,0.7579,
PR-002532,product_reviews,2025-12-15,LUMEN-BUDS-2,5.0,"Not gonna lie, the charging was easy to set up.",not gonna_NEG lie_NEG charging easy set up,0.4404,0.4404,positive,Battery & charging,2025-12-01,0.0,before,0.4404,
PR-002544,product_reviews,2025-12-23,LUMEN-HUB-MINI,4.0,"For the price, the charge needs charging twice a day. Please fix this.",price charge needs charging twice day please fix,0.3182,0.3182,positive,Battery & charging,2025-12-01,0.0,before,0.3182,
PR-002546,product_reviews,2025-12-23,LUMEN-WATCH-X,1.0,"Three weeks in, the battery life won't hold a charge. smh",three weeks battery life will not hold_NEG charge_NEG smh,-0.3182,-0.6582,negative,Battery & charging,2025-12-01,0.6582,before,-0.6582,
PR-002548,product_reviews,2025-12-18,LUMEN-HUB-MINI,4.0,"For the price, the battery looks fantastic.",price battery looks fantastic,0.5574,0.5574,positive,Battery & charging,2025-12-01,0.0,before,0.5574,
